run,phase,role,grpo_step,optimizer_step,rollout_epoch,token_entropy,grad_norm,loss,clip_fraction,approx_kl,rollout_avg_response_token_length,rollout_answer_accuracy,rollout_format_accuracy
on_policy_reference_e1_tb256,focused,on_policy_reference,180,180,1,0.05084991455078125,10.6875,0.019095043446213822,,,336.0703125,0.78515625,0.93359375
on_policy_reference_e1_tb256,focused,on_policy_reference,181,181,1,0.05772829055786133,9.4375,-0.42304894403059734,,,362.7578125,0.578125,0.875
on_policy_reference_e1_tb256,focused,on_policy_reference,182,182,1,0.05816459655761719,13.125,-0.7945996482812916,,,321.12890625,0.72265625,0.94921875
on_policy_reference_e1_tb256,focused,on_policy_reference,183,183,1,0.05459880828857422,6.15625,0.06754958216333762,,,275.3359375,0.765625,0.96875
on_policy_reference_e1_tb256,focused,on_policy_reference,184,184,1,0.04912757873535156,11.625,-0.4072181918818387,,,304.61328125,0.64453125,0.890625
on_policy_reference_e1_tb256,focused,on_policy_reference,185,185,1,0.051471710205078125,7.59375,-0.00863627787475707,,,276.09765625,0.7734375,0.93359375
on_policy_reference_e1_tb256,focused,on_policy_reference,186,186,1,0.04901933670043945,7.90625,-0.06382881768149673,,,342.5859375,0.78125,0.9375
on_policy_reference_e1_tb256,focused,on_policy_reference,187,187,1,0.05439281463623047,5.3125,-0.4020330337662017,,,293.94921875,0.828125,0.95703125
on_policy_reference_e1_tb256,focused,on_policy_reference,188,188,1,0.04891014099121094,7.75,-0.3311405691129039,,,325.4609375,0.703125,0.94921875
on_policy_reference_e1_tb256,focused,on_policy_reference,189,189,1,0.05093574523925781,16.0,-0.30867959871829953,,,344.546875,0.625,0.9296875
on_policy_reference_e1_tb256,focused,on_policy_reference,190,190,1,0.04715394973754883,11.0625,-0.12019629913447716,,,365.89453125,0.671875,0.9140625
on_policy_reference_e1_tb256,focused,on_policy_reference,191,191,1,0.044760704040527344,12.875,-0.12832311981765088,,,367.9609375,0.6875,0.9375
on_policy_reference_e1_tb256,focused,on_policy_reference,192,192,1,0.048839569091796875,14.875,-0.3580051888930029,,,278.265625,0.72265625,0.9609375
on_policy_reference_e1_tb256,focused,on_policy_reference,193,193,1,0.051727294921875,15.9375,-0.38759933607161656,,,301.640625,0.671875,0.9375
on_policy_reference_e1_tb256,focused,on_policy_reference,194,194,1,0.04759860038757324,20.75,-0.3912036755136796,,,321.40234375,0.62109375,0.91796875
on_policy_reference_e1_tb256,focused,on_policy_reference,195,195,1,0.05440092086791992,18.5,-0.434353951648518,,,378.37890625,0.59375,0.87890625
on_policy_reference_e1_tb256,focused,on_policy_reference,196,196,1,0.048491477966308594,9.125,-0.14446250473520195,,,406.04296875,0.4765625,0.890625
on_policy_reference_e1_tb256,focused,on_policy_reference,197,197,1,0.05435657501220703,12.625,-0.38501842707773903,,,322.0,0.65234375,0.92578125
on_policy_reference_e1_tb256,focused,on_policy_reference,198,198,1,0.04704475402832031,12.5625,-0.37547624202852603,,,387.48046875,0.59765625,0.86328125
on_policy_reference_e1_tb256,focused,on_policy_reference,199,199,1,0.046681880950927734,16.5,-0.34544031484620064,,,357.4375,0.40625,0.890625
on_policy_reference_e1_tb256,focused,on_policy_reference,200,200,1,0.043761253356933594,32.0,-0.23465553174173692,,,332.65234375,0.69921875,0.91015625
focused_e2_tb256,focused,true_off_policy,1,2,2,0.6893386840820312,0.107421875,0.0010670264309737831,0.25692157802404836,0.30333900451660156,305.171875,0.015625,0.1796875
focused_e2_tb256,focused,true_off_policy,2,4,2,0.6703338623046875,6.34375,0.033399119041860104,0.15694542820710922,-0.03161989152431488,155.328125,0.14453125,0.7421875
focused_e2_tb256,focused,true_off_policy,3,6,2,0.5265007019042969,1.03125,0.005384067888371646,0.2479652309921221,0.30446958541870117,157.90625,0.14453125,0.73046875
focused_e2_tb256,focused,true_off_policy,4,8,2,0.47216796875,15.125,0.02489828405668959,0.13399326774379006,-0.0008946321904659271,191.0,0.13671875,0.6875
focused_e2_tb256,focused,true_off_policy,5,10,2,0.5005264282226562,0.859375,-0.004401252954266965,0.1304162102023838,0.0305137038230896,108.01953125,0.2421875,0.7890625
focused_e2_tb256,focused,true_off_policy,6,12,2,0.3979301452636719,6.90625,0.017876701575005427,0.14402966536908934,0.07839968800544739,178.91015625,0.21484375,0.76171875
focused_e2_tb256,focused,true_off_policy,7,14,2,0.361114501953125,1.046875,-0.0024491358490195125,0.11642652681621257,0.03552022576332092,153.27734375,0.30078125,0.8359375
focused_e2_tb256,focused,true_off_policy,8,16,2,0.3946952819824219,1.4375,-0.003611409629229456,0.11553323843509133,-0.019425101578235626,160.734375,0.2265625,0.81640625
focused_e2_tb256,focused,true_off_policy,9,18,2,0.3251380920410156,0.6484375,-0.002587969385785982,0.13371455238666385,0.06657517701387405,120.5625,0.28515625,0.87109375
focused_e2_tb256,focused,true_off_policy,10,20,2,0.2711219787597656,1.0703125,-0.004328752489527687,0.11519221197522711,0.05327928066253662,118.65625,0.375,0.85546875
focused_e2_tb256,focused,true_off_policy,11,22,2,0.33789825439453125,1.09375,-0.003356176515808329,0.11589720546908211,-0.001888275146484375,106.6328125,0.3125,0.89453125
focused_e2_tb256,focused,true_off_policy,12,24,2,0.2861480712890625,1.6796875,-0.0026046290004160255,0.13299968941282714,0.07342036813497543,121.71484375,0.2890625,0.87109375
focused_e2_tb256,focused,true_off_policy,13,26,2,0.34075164794921875,1.1640625,-0.004174534638877958,0.11478108679784782,0.03980749845504761,106.76953125,0.22265625,0.9140625
focused_e2_tb256,focused,true_off_policy,14,28,2,0.3015937805175781,2.234375,4.122353857383132e-05,0.12424043061037082,0.014875128865242004,129.171875,0.25,0.86328125
focused_e2_tb256,focused,true_off_policy,15,30,2,0.2543220520019531,1.90625,-0.0013381540484260768,0.15132197783896117,0.07364857196807861,109.765625,0.3125,0.9140625
focused_e2_tb256,focused,true_off_policy,16,32,2,0.26583099365234375,1.3203125,-0.0024496011901646852,0.12690850077706273,0.021084479987621307,104.8046875,0.2578125,0.90234375
focused_e2_tb256,focused,true_off_policy,17,34,2,0.2693824768066406,0.75390625,-0.003072040097322315,0.11937348759238375,0.04033786058425903,144.6640625,0.2265625,0.828125
focused_e2_tb256,focused,true_off_policy,18,36,2,0.2339324951171875,1.5234375,-0.0025728860637173057,0.10943194979336113,0.04100202023983002,126.21484375,0.33203125,0.88671875
focused_e2_tb256,focused,true_off_policy,19,38,2,0.2652111053466797,632.0,0.22378802820458077,0.11804019995361159,0.005437880754470825,155.14453125,0.2109375,0.83984375
focused_e2_tb256,focused,true_off_policy,20,40,2,0.21855926513671875,7.03125,0.0034636000636965036,0.11690394156175898,0.02436702512204647,150.140625,0.21875,0.85546875
focused_e2_tb256,focused,true_off_policy,21,42,2,0.22441482543945312,1.25,-0.0030188522359821945,0.11173396063531982,0.04892176389694214,128.6640625,0.27734375,0.8828125
focused_e2_tb256,focused,true_off_policy,22,44,2,0.2426605224609375,1.4375,-0.001236217125551775,0.10598929529442103,0.020708799362182617,146.6953125,0.29296875,0.86328125
focused_e2_tb256,focused,true_off_policy,23,46,2,0.21524810791015625,1.59375,-0.0013165644777473062,0.12825704331771703,0.06044904887676239,138.4453125,0.2734375,0.86328125
focused_e2_tb256,focused,true_off_policy,24,48,2,0.2161083221435547,1.0625,-0.0019608231668826193,0.10004640331681003,0.03648015484213829,125.5078125,0.33203125,0.91015625
focused_e2_tb256,focused,true_off_policy,25,50,2,0.2039031982421875,1.609375,-0.0012927243951708078,0.1220293598526041,0.06644254922866821,136.60546875,0.38671875,0.90234375
focused_e2_tb256,focused,true_off_policy,26,52,2,0.20611572265625,350208.0,38.76932354588644,0.11667250128812157,0.009786844253540039,118.015625,0.35546875,0.8984375
focused_e2_tb256,focused,true_off_policy,27,54,2,0.20529556274414062,3.34375,0.00028077332535758615,0.09458074691792717,0.0038631707429885864,190.40234375,0.29296875,0.81640625
focused_e2_tb256,focused,true_off_policy,28,56,2,0.18358230590820312,3.203125,0.0009941387979779392,0.12956904966267757,0.0707886815071106,160.1953125,0.34765625,0.875
focused_e2_tb256,focused,true_off_policy,29,58,2,0.19364547729492188,2.3125,-0.0014502185804303735,0.11735401893020025,0.0687817931175232,144.73046875,0.3203125,0.8984375
focused_e2_tb256,focused,true_off_policy,30,60,2,0.1912555694580078,6.09375,-0.0002252573031000793,0.09439849275440793,0.0008064731955528259,187.2578125,0.2734375,0.828125
focused_e2_tb256,focused,true_off_policy,31,62,2,0.19515228271484375,1.203125,-0.001773059368133545,0.10661963993698009,0.026933223009109497,176.95703125,0.24609375,0.83984375
focused_e2_tb256,focused,true_off_policy,32,64,2,0.18403244018554688,0.83203125,-0.0017681583412922919,0.11866437189746648,0.04987943172454834,134.97265625,0.203125,0.90625
focused_e2_tb256,focused,true_off_policy,33,66,2,0.17394638061523438,1.421875,-0.0014799617638345808,0.12621833808589145,0.015320539474487305,129.71484375,0.38671875,0.90625
focused_e2_tb256,focused,true_off_policy,34,68,2,0.16344261169433594,25.875,0.015502805006690323,0.13071163731365232,0.055976271629333496,133.1015625,0.35546875,0.90234375
focused_e2_tb256,focused,true_off_policy,35,70,2,0.18678855895996094,25.75,0.005914188775932416,0.13503293512621894,0.10801082849502563,141.17578125,0.3671875,0.8828125
focused_e2_tb256,focused,true_off_policy,36,72,2,0.1586894989013672,1.6875,-0.0003213313757441938,0.11680396451993147,0.05472525954246521,173.5078125,0.34375,0.84765625
focused_e2_tb256,focused,true_off_policy,37,74,2,0.16186904907226562,3.75,0.0018608859390951693,0.13967819744721055,0.08786648511886597,140.453125,0.36328125,0.88671875
focused_e2_tb256,focused,true_off_policy,38,76,2,0.1631145477294922,1.8125,-8.567201439291239e-05,0.12612250058737118,0.07138669490814209,151.65625,0.32421875,0.87890625
focused_e2_tb256,focused,true_off_policy,39,78,2,0.1624431610107422,2.15625,-0.0006898792926222086,0.11445822049063281,0.05525568127632141,165.76953125,0.34765625,0.859375
focused_e2_tb256,focused,true_off_policy,40,80,2,0.1937093734741211,8.75,0.0006137083109933883,0.13265538491396,0.07146566733717918,155.046875,0.31640625,0.875
focused_e2_tb256,focused,true_off_policy,41,82,2,0.177215576171875,43.5,0.010828173835761845,0.1345076171819528,0.08201418817043304,169.7578125,0.3515625,0.86328125
focused_e2_tb256,focused,true_off_policy,42,84,2,0.1647510528564453,49.5,0.022663023235509172,0.13966036879719468,0.04252344369888306,146.0703125,0.38671875,0.91796875
focused_e2_tb256,focused,true_off_policy,43,86,2,0.15620803833007812,158.0,0.02882930258056149,0.13964532385580242,0.08363394439220428,140.29296875,0.328125,0.90625
focused_e2_tb256,focused,true_off_policy,44,88,2,0.1735849380493164,568.0,0.06996141298441216,0.13027358074032236,0.0566173791885376,185.49609375,0.36328125,0.8515625
focused_e2_tb256,focused,true_off_policy,45,90,2,0.17791175842285156,2.3125,0.0012308640289120376,0.15375271425000392,0.07798874378204346,174.95703125,0.2578125,0.8046875
focused_e2_tb256,focused,true_off_policy,46,92,2,0.16852951049804688,28.125,0.010994528885930777,0.13347359193721786,0.006958603858947754,174.765625,0.31640625,0.78515625
focused_e2_tb256,focused,true_off_policy,47,94,2,0.17446136474609375,3.921875,0.0029853882442694157,0.11635734206356574,0.05792686343193054,227.296875,0.28125,0.78125
focused_e2_tb256,focused,true_off_policy,48,96,2,0.18378067016601562,52.0,0.03263565539964475,0.11574721493479956,-0.03913971781730652,217.5703125,0.27734375,0.80859375
focused_e2_tb256,focused,true_off_policy,49,98,2,0.18505859375,6225920.0,435.63166443185764,0.1132267321809195,0.06260228157043457,237.5625,0.36328125,0.73046875
focused_e2_tb256,focused,true_off_policy,50,100,2,0.1763935089111328,207.0,0.0463834315596614,0.13788244641909841,0.06032437086105347,202.73828125,0.34375,0.8125
focused_e2_tb256,focused,true_off_policy,51,102,2,0.18479537963867188,2800.0,0.42017836711602286,0.13759598954493413,0.1348743438720703,208.8828125,0.33984375,0.8359375
focused_e2_tb256,focused,true_off_policy,52,104,2,0.1730365753173828,226.0,0.053871355106821284,0.11225720000948058,0.018291592597961426,260.32421875,0.30078125,0.74609375
focused_e2_tb256,focused,true_off_policy,53,106,2,0.1986846923828125,296.0,0.0729081452882383,0.14254339931358118,0.21424686908721924,283.0390625,0.23046875,0.68359375
focused_e2_tb256,focused,true_off_policy,54,108,2,0.1887073516845703,32.25,0.02740361777250655,0.14228119648396387,-0.023243652656674385,230.12890625,0.42578125,0.76171875
focused_e2_tb256,focused,true_off_policy,55,110,2,0.20440673828125,11.3125,0.006245569471502677,0.1532582519139396,0.1278594732284546,255.86328125,0.25390625,0.6953125
focused_e2_tb256,focused,true_off_policy,56,112,2,0.17725467681884766,13.0625,0.015882656472967938,0.1851242145494325,0.2517804950475693,237.9609375,0.3984375,0.7734375
focused_e2_tb256,focused,true_off_policy,57,114,2,0.20811080932617188,79.0,0.022456080449046567,0.15728323471557815,0.03880199044942856,322.51171875,0.29296875,0.640625
focused_e2_tb256,focused,true_off_policy,58,116,2,0.1952037811279297,398.0,0.07696779034449719,0.1946425900387112,0.10806896537542343,313.48046875,0.33203125,0.67578125
focused_e2_tb256,focused,true_off_policy,59,118,2,0.18245506286621094,3072.0,0.7041485349764116,0.16862420017787372,0.10153141617774963,328.26953125,0.2890625,0.65625
focused_e2_tb256,focused,true_off_policy,60,120,2,0.18766403198242188,201.0,0.05120786480256356,0.2278361567441607,0.26156359910964966,311.83203125,0.33984375,0.6953125
focused_e2_tb256,focused,true_off_policy,61,122,2,0.1824169158935547,7456.0,1.4531880436406936,0.21429143256682437,0.07678034901618958,250.6796875,0.33203125,0.72265625
focused_e2_tb256,focused,true_off_policy,62,124,2,0.18777799606323242,99328.0,14.385023771494161,0.23325296731491107,-0.12602733075618744,312.48828125,0.2109375,0.65625
focused_e2_tb256,focused,true_off_policy,63,126,2,0.19094467163085938,8224768.0,1574.8272135943407,0.2451569913610001,-0.43634748458862305,303.8984375,0.31640625,0.7109375
focused_e2_tb256,focused,true_off_policy,64,128,2,0.18893814086914062,12352.0,8.89392323163338,0.18499074711144203,-0.36415863037109375,292.48828125,0.27734375,0.66015625
focused_e2_tb256,focused,true_off_policy,65,130,2,0.19197463989257812,4048.0,2.852765245072078,0.14143652433995157,-0.2455417513847351,308.1328125,0.375,0.6953125
focused_e2_tb256,focused,true_off_policy,66,132,2,0.17938995361328125,1504.0,0.723488796124002,0.13464210009988165,-0.11788797378540039,303.36328125,0.27734375,0.67578125
focused_e2_tb256,focused,true_off_policy,67,134,2,0.18782424926757812,5.5625,0.004619968502083793,0.14037079206173075,0.07387816905975342,276.73828125,0.33984375,0.69921875
focused_e2_tb256,focused,true_off_policy,68,136,2,0.19085311889648438,11.25,0.008108984329737723,0.14832490289700218,0.36263132095336914,271.83984375,0.3359375,0.734375
focused_e2_tb256,focused,true_off_policy,69,138,2,0.1813793182373047,294912.0,319973.1687442546,0.16308897436101688,0.12253859639167786,341.07421875,0.24609375,0.58984375
focused_e2_tb256,focused,true_off_policy,70,140,2,0.19167804718017578,64.5,0.03305898999678902,0.16576755437563406,0.27641308307647705,310.421875,0.32421875,0.6875
focused_e2_tb256,focused,true_off_policy,71,142,2,0.1651979684829712,1600.0,0.5464093883347232,0.17945358211363782,-0.025967955589294434,338.51953125,0.30078125,0.61328125
focused_e2_tb256,focused,true_off_policy,72,144,2,0.16910767555236816,4048.0,0.7905362083110958,0.1691469662982854,-0.207308828830719,345.73046875,0.32421875,0.61328125
focused_e2_tb256,focused,true_off_policy,73,146,2,0.15745759010314941,6.15625,0.01117817367776297,0.17750198041903786,0.42395734786987305,320.19140625,0.3515625,0.6953125
focused_e2_tb256,focused,true_off_policy,74,148,2,0.16470551490783691,20.625,0.009775399244972505,0.23238490361109143,0.48812514543533325,305.80078125,0.35546875,0.73046875
focused_e2_tb256,focused,true_off_policy,75,150,2,0.15157127380371094,16.0,0.010355953825637698,0.19842653079831507,0.3096269369125366,333.99609375,0.33984375,0.609375
focused_e2_tb256,focused,true_off_policy,76,152,2,0.1545346975326538,62.5,0.02796266760560684,0.18927492114016786,-0.03435450792312622,388.8359375,0.20703125,0.58984375
focused_e2_tb256,focused,true_off_policy,77,154,2,0.09887456893920898,4112384.0,309.7649761456996,0.2039320365729509,0.20053482055664062,466.85546875,0.17578125,0.48828125
focused_e2_tb256,focused,true_off_policy,78,156,2,0.12184956669807434,142.0,0.0690374078694731,0.2193440118644503,-0.05337435007095337,404.0703125,0.296875,0.61328125
focused_e2_tb256,focused,true_off_policy,79,158,2,0.1044691801071167,219.0,0.03904679630068131,0.21302784481667913,0.08376991748809814,413.28515625,0.390625,0.59375
focused_e2_tb256,focused,true_off_policy,80,160,2,0.08543622493743896,864.0,0.2569949057069607,0.19997819721174892,-0.1907801628112793,461.24609375,0.28125,0.54296875
focused_e2_tb256,focused,true_off_policy,81,162,2,0.13449670374393463,86016.0,8.552492283517495,0.2192936735591502,-0.2357713133096695,395.26171875,0.23828125,0.62109375
focused_e2_tb256,focused,true_off_policy,82,164,2,0.136326402425766,8585216.0,1133.8166702181334,0.19204974081367254,-0.26995599269866943,486.8359375,0.15625,0.515625
focused_e2_tb256,focused,true_off_policy,83,166,2,0.10823184251785278,10239202033664.0,587206170.4475398,0.2143074699488352,-0.39175987243652344,421.48046875,0.203125,0.58203125
focused_e2_tb256,focused,true_off_policy,84,168,2,0.11154502630233765,434176.0,45.52433436494903,0.16335372960020322,-0.262958288192749,501.90625,0.2109375,0.515625
focused_e2_tb256,focused,true_off_policy,85,170,2,0.14653408527374268,27787264.0,61553.89775713545,0.21250327946108882,-0.6592788696289062,402.12890625,0.28125,0.60546875
focused_e2_tb256,focused,true_off_policy,86,172,2,0.15557217597961426,60555264.0,5909.6379354099045,0.1894522711299942,-0.7292499542236328,401.09765625,0.296875,0.60546875
focused_e2_tb256,focused,true_off_policy,87,174,2,0.1691344976425171,1672.0,0.3400586993084289,0.16733781073526188,0.00673753023147583,379.38671875,0.3046875,0.58203125
focused_e2_tb256,focused,true_off_policy,88,176,2,0.16614556312561035,3.71875,0.011185562907485291,0.19753618907998316,0.48000144958496094,332.26171875,0.25390625,0.70703125
focused_e2_tb256,focused,true_off_policy,89,178,2,0.15513861179351807,4.90625,0.008698707504663616,0.21348924317862839,0.45708300918340683,354.3125,0.28515625,0.66796875
focused_e2_tb256,focused,true_off_policy,90,180,2,0.14991497993469238,1880.0,0.5952516435354482,0.1857941507405485,0.1760045476257801,366.33203125,0.296875,0.63671875
focused_e2_tb256,focused,true_off_policy,91,182,2,0.14596322178840637,64.5,0.038332028867444023,0.20046717958030058,0.6644554138183594,437.265625,0.1796875,0.56640625
focused_e2_tb256,focused,true_off_policy,92,184,2,0.16165071725845337,4194304.0,551.5023457338684,0.2097150824338314,0.015939056873321533,370.6796875,0.27734375,0.65625
focused_e2_tb256,focused,true_off_policy,93,186,2,0.13346469402313232,587202560.0,119037.47310191553,0.18823703476664377,-0.529259204864502,424.1640625,0.3203125,0.6171875
focused_e2_tb256,focused,true_off_policy,94,188,2,0.12526650726795197,943718400.0,86208.3315389516,0.18483558359730523,-0.4880144000053406,414.22265625,0.265625,0.62890625
focused_e2_tb256,focused,true_off_policy,95,190,2,0.14696085453033447,272629760.0,30839.58136125625,0.17795558880607132,-0.5835757255554199,393.87109375,0.34765625,0.61328125
focused_e2_tb256,focused,true_off_policy,96,192,2,0.16656208038330078,3.140625,0.0018796762451529503,0.10337518459709827,0.18006139993667603,391.61328125,0.31640625,0.59765625
focused_e2_tb256,focused,true_off_policy,97,194,2,0.11223313957452774,3.0625,0.022597817878704518,0.2223711695842212,1.148916244506836,450.0390625,0.23046875,0.609375
focused_e2_tb256,focused,true_off_policy,98,196,2,0.1297043263912201,19.25,0.012709910719422624,0.19027560432004975,0.3542306423187256,455.1328125,0.2109375,0.5390625
focused_e2_tb256,focused,true_off_policy,99,198,2,0.11689747869968414,15728640.0,1526.6776999151625,0.1955023186892504,-0.18729105591773987,467.93359375,0.22265625,0.55859375
focused_e2_tb256,focused,true_off_policy,100,200,2,0.09596992284059525,13287555072.0,1478569.314848566,0.202302824734943,-0.625579833984375,480.65234375,0.24609375,0.51953125
focused_e2_tb256,focused,true_off_policy,101,202,2,0.12263263761997223,440401920.0,68687.01924519188,0.19605685141505091,-0.8424258232116699,435.89453125,0.33984375,0.58984375
focused_e2_tb256,focused,true_off_policy,102,204,2,0.10099780559539795,14965276672.0,1888605.2682182575,0.1478021253424231,-0.6301732063293457,514.515625,0.24609375,0.51171875
focused_e2_tb256,focused,true_off_policy,103,206,2,0.10594868659973145,2408448.0,468.787265722407,0.18612231448787497,-0.6136054992675781,497.203125,0.2578125,0.51171875
focused_e2_tb256,focused,true_off_policy,104,208,2,0.13736215233802795,333447168.0,59316.162350770144,0.1452882004887215,-0.41294002532958984,475.7578125,0.21484375,0.515625
focused_e2_tb256,focused,true_off_policy,105,210,2,0.1666027307510376,20.625,0.0075171045027673244,0.15059838800880243,0.347170889377594,376.54296875,0.265625,0.625
focused_e2_tb256,focused,true_off_policy,106,212,2,0.12229609489440918,36.75,0.02320194423373323,0.15722801722586155,0.6262931823730469,443.34765625,0.28125,0.578125
focused_e2_tb256,focused,true_off_policy,107,214,2,0.12005007266998291,5.5625,0.00941840308951214,0.16577763557143044,0.3701869249343872,434.828125,0.35546875,0.625
focused_e2_tb256,focused,true_off_policy,108,216,2,0.08108958601951599,45.0,0.018138959509087726,0.12888334461604245,0.4394230842590332,560.94921875,0.2109375,0.4375
focused_e2_tb256,focused,true_off_policy,109,218,2,0.08676397800445557,34304.0,6.091260329354554,0.1614836938024382,0.44090771675109863,587.66796875,0.125,0.4453125
focused_e2_tb256,focused,true_off_policy,110,220,2,0.08534929156303406,35165044736.0,2213789.776261031,0.11941920201934408,-0.14142410084605217,607.13671875,0.19921875,0.3671875
focused_e2_tb256,focused,true_off_policy,111,222,2,0.0789792537689209,287309824.0,30422.07369631843,0.12663729691121262,-0.3817901611328125,660.45703125,0.171875,0.32421875
focused_e2_tb256,focused,true_off_policy,112,224,2,0.12989142537117004,687194767360.0,81642364.63576907,0.13437467432959238,-0.3720666170120239,520.27734375,0.26953125,0.515625
focused_e2_tb256,focused,true_off_policy,113,226,2,0.11056588590145111,inf,2335461363881860.0,0.11714878469501855,-0.546959400177002,600.12109375,0.2265625,0.3828125
focused_e2_tb256,focused,true_off_policy,114,228,2,0.13215860724449158,1535115264.0,311235.94532469526,0.13649414308019914,-0.5144987106323242,524.80078125,0.22265625,0.46484375
focused_e2_tb256,focused,true_off_policy,115,230,2,0.13102495670318604,574619648.0,48978.67587465816,0.10616679806116736,-0.41019248962402344,542.51953125,0.23828125,0.45703125
focused_e2_tb256,focused,true_off_policy,116,232,2,0.21806924045085907,8321499136.0,1075534.8982046857,0.12956149860838195,-0.5737929344177246,390.16796875,0.30078125,0.59765625
focused_e2_tb256,focused,true_off_policy,117,234,2,0.18174755573272705,2.390625,0.0014887107245158404,0.14063386400448508,0.4181668609380722,440.66796875,0.24609375,0.53515625
focused_e2_tb256,focused,true_off_policy,118,236,2,0.17843377590179443,3178496.0,214.56974310352234,0.0892791978749301,-0.12367337942123413,393.6875,0.28125,0.58984375
focused_e2_tb256,focused,true_off_policy,119,238,2,0.19067227840423584,2.453125,0.004445685335667804,0.14386153985833516,0.4896169900894165,360.75,0.328125,0.6640625
focused_e2_tb256,focused,true_off_policy,120,240,2,0.18164712190628052,3129344.0,380.4039639548573,0.12297988736099796,0.28728151321411133,393.77734375,0.296875,0.609375
focused_e2_tb256,focused,true_off_policy,121,242,2,0.17907917499542236,8.75,0.007814455108018592,0.1359473984921351,0.5038557127118111,411.23828125,0.27734375,0.59375
focused_e2_tb256,focused,true_off_policy,122,244,2,0.16526305675506592,1753088.0,2334.2719391199353,0.13385648888652213,0.10878986120223999,405.95703125,0.2265625,0.59375
focused_e2_tb256,focused,true_off_policy,123,246,2,0.12801812589168549,5.0,0.003964509654906578,0.1574155653397611,0.4320763349533081,488.125,0.23828125,0.5390625
focused_e2_tb256,focused,true_off_policy,124,248,2,0.08886110782623291,33.5,0.004849267832469195,0.13025891492361552,0.28877848759293556,528.796875,0.21875,0.45703125
focused_e2_tb256,focused,true_off_policy,125,250,2,0.10266274213790894,11200.0,1.273349792463705,0.11926032728661085,0.1619977504014969,528.5390625,0.19921875,0.49609375
focused_e2_tb256,focused,true_off_policy,126,252,2,0.13304083049297333,7.53125,0.0045919429685454816,0.1831207951036049,0.44276273250579834,448.71484375,0.26171875,0.56640625
focused_e2_tb256,focused,true_off_policy,127,254,2,0.11507351696491241,177.0,0.028298033692408353,0.11708346127852565,0.19750356674194336,463.0546875,0.34375,0.5546875
focused_e2_tb256,focused,true_off_policy,128,256,2,0.11782379448413849,73400320.0,13935.954925666476,0.10657598297257209,-0.10942445695400238,512.2421875,0.3359375,0.515625
focused_e2_tb256,focused,true_off_policy,129,258,2,0.10163670778274536,2600468480.0,277303.60039651726,0.14470286727009807,-0.46268391609191895,550.3515625,0.171875,0.4609375
focused_e2_tb256,focused,true_off_policy,130,260,2,0.13190680742263794,44040192.0,3821.004279947083,0.12666860367608024,-0.35142219066619873,467.28125,0.2734375,0.55078125
focused_e2_tb256,focused,true_off_policy,131,262,2,0.12559041380882263,33260226740224.0,1858158793.1912582,0.13581639176118188,-0.5815162658691406,508.875,0.2109375,0.4609375
focused_e2_tb256,focused,true_off_policy,132,264,2,0.15536662936210632,3096224743817216.0,349689674672.4156,0.14405773412727285,-0.6324336528778076,380.453125,0.35546875,0.62109375
focused_e2_tb256,focused,true_off_policy,133,266,2,0.18071448802947998,1736441856.0,470739.0388476348,0.14513094284484396,-0.6803479194641113,403.8125,0.203125,0.55859375
focused_e2_tb256,focused,true_off_policy,134,268,2,0.18437349796295166,1224736768.0,155046.65501749274,0.13534963795973454,0.06618869304656982,395.1796875,0.20703125,0.5703125
focused_e2_tb256,focused,true_off_policy,135,270,2,0.1831129789352417,7360.0,1.299283082189504,0.14762373019766528,0.24387646466493607,409.16015625,0.25,0.58203125
focused_e2_tb256,focused,true_off_policy,136,272,2,0.14965009689331055,20.0,0.02347866026684642,0.16613669284561183,0.9021024703979492,422.67578125,0.23828125,0.54296875
focused_e2_tb256,focused,true_off_policy,137,274,2,0.16311776638031006,10158080.0,629.5349851490464,0.19834897362306947,-0.10762915015220642,368.8203125,0.27734375,0.609375
focused_e2_tb256,focused,true_off_policy,138,276,2,0.17908930778503418,4496293888.0,395209.8872208721,0.20461118693492608,0.3496980667114258,406.0703125,0.27734375,0.5625
focused_e2_tb256,focused,true_off_policy,139,278,2,0.14850249886512756,5504.0,1.1153560994716827,0.24790535030479077,0.400631383061409,376.8046875,0.3125,0.640625
focused_e2_tb256,focused,true_off_policy,140,280,2,0.18555793166160583,73.5,0.023459421732695773,0.19720451379544102,0.6511616706848145,342.515625,0.2421875,0.640625
focused_e2_tb256,focused,true_off_policy,141,282,2,0.10123848915100098,16768.0,2.0154494483431336,0.1762609920988325,0.030554331839084625,462.4609375,0.296875,0.5625
focused_e2_tb256,focused,true_off_policy,142,284,2,0.142383873462677,5308416.0,577.7277103773085,0.22802344542287756,-0.5600419044494629,389.375,0.26953125,0.58203125
focused_e2_tb256,focused,true_off_policy,143,286,2,0.11736500263214111,330712481792.0,32810331.823328942,0.26557298063562484,-1.045119285583496,482.02734375,0.24609375,0.53515625
focused_e2_tb256,focused,true_off_policy,144,288,2,0.10433149337768555,1213860837064704.0,125278477147.63326,0.1955467923762626,-1.1361465454101562,460.5625,0.2265625,0.51171875
focused_e2_tb256,focused,true_off_policy,145,290,2,0.10595005750656128,129742372077568.0,15396959494.324816,0.2373418195056729,-1.465850830078125,470.17578125,0.140625,0.53125
