run,phase,role,grpo_step,optimizer_step,rollout_epoch,token_entropy,grad_norm,loss,clip_fraction,approx_kl,rollout_avg_response_token_length,rollout_answer_accuracy,rollout_format_accuracy
broad_e2_tb256,broad,true_off_policy,36,72,2,0.18624496459960938,0.419921875,-0.0013355581322684884,0.01027866214963069,-0.0008633099496364594,346.87109375,0.51953125,0.8671875
broad_e2_tb256,broad,true_off_policy,37,74,2,0.17825889587402344,0.2392578125,-0.0007993940962478518,0.010003335353758303,0.004514381289482117,299.640625,0.59765625,0.90234375
broad_e2_tb256,broad,true_off_policy,38,76,2,0.19063949584960938,0.228515625,-0.001032416708767414,0.008851324898387247,0.0012645050883293152,306.92578125,0.5546875,0.875
broad_e2_tb256,broad,true_off_policy,39,78,2,0.17405128479003906,0.2041015625,-0.0006931268144398928,0.005401868603712501,0.000254068523645401,321.09765625,0.6640625,0.8671875
broad_e2_tb256,broad,true_off_policy,40,80,2,0.17766571044921875,0.2109375,-0.001292058965191245,0.006577024138550769,0.0005765240639448166,295.3828125,0.57421875,0.875
broad_e2_tb128,broad,true_off_policy,1,4,2,0.770263671875,0.2119140625,-0.02007532911375165,0.2035503874067217,0.11388587951660156,304.609375,0.015625,0.1796875
broad_e2_tb128,broad,true_off_policy,2,8,2,0.269744873046875,0.1416015625,0.030596979660913348,0.02671067236951785,0.002008408308029175,443.546875,0.0625,0.109375
broad_e2_tb128,broad,true_off_policy,3,12,2,0.31938934326171875,0.185546875,-0.029671790776774287,0.025889903929055436,0.0018798485398292542,448.4609375,0.17578125,0.28515625
broad_e2_tb128,broad,true_off_policy,4,16,2,0.23628997802734375,0.171875,-0.059729040367528796,0.014367917656272766,0.0008340366184711456,476.12890625,0.171875,0.328125
broad_e2_tb128,broad,true_off_policy,5,20,2,0.264007568359375,0.255859375,-0.007251922274008393,0.023501588264480233,0.0029589608311653137,339.53125,0.42578125,0.60546875
broad_e2_tb128,broad,true_off_policy,6,24,2,0.237762451171875,0.2021484375,-0.002890105126425624,0.019987011823104694,0.0008353739976882935,291.16015625,0.45703125,0.71484375
broad_e2_tb128,broad,true_off_policy,7,28,2,0.23590850830078125,0.1796875,0.1610895178746432,0.01841717660863651,0.0038764551281929016,313.875,0.4921875,0.765625
broad_e2_tb128,broad,true_off_policy,8,32,2,0.2408294677734375,0.177734375,0.01916517922654748,0.015970822916642646,0.0022262781858444214,318.96484375,0.47265625,0.765625
broad_e2_tb128,broad,true_off_policy,9,36,2,0.24587249755859375,0.1845703125,0.006428102031350136,0.01844602342680446,0.0011686831712722778,267.0234375,0.5390625,0.85546875
broad_e2_tb128,broad,true_off_policy,10,40,2,0.2049102783203125,0.1708984375,-0.11174185248091817,0.014766618587600533,0.0023881420493125916,233.9765625,0.6640625,0.92578125
broad_e2_tb128,broad,true_off_policy,11,44,2,0.2241973876953125,0.1669921875,-0.043223235523328185,0.016258694588032085,0.0013416558504104614,241.62890625,0.5859375,0.9140625
broad_e2_tb128,broad,true_off_policy,12,48,2,0.24388885498046875,0.169921875,0.007576439995318651,0.015268460534571204,0.0031237751245498657,290.74609375,0.52734375,0.9140625
broad_e2_tb128,broad,true_off_policy,13,52,2,0.29579925537109375,0.177734375,0.007224501110613346,0.014709875224070856,0.0013394951820373535,289.03515625,0.59375,0.9140625
broad_e2_tb128,broad,true_off_policy,14,56,2,0.2344818115234375,0.2177734375,-0.006605409784242511,0.024376448571274523,0.00338628888130188,261.79296875,0.59375,0.94140625
broad_e2_tb128,broad,true_off_policy,15,60,2,0.21274566650390625,0.1806640625,0.00500830914825201,0.01865273569637793,0.005852989852428436,298.6796875,0.6328125,0.921875
broad_e2_tb128,broad,true_off_policy,16,64,2,0.1876678466796875,0.185546875,-0.08601228147745132,0.013050088771706214,0.0021365657448768616,320.41015625,0.58203125,0.91796875
broad_e2_tb128,broad,true_off_policy,17,68,2,0.196380615234375,0.1728515625,-0.025566076394170523,0.018981221302965423,0.003927692770957947,332.3515625,0.60546875,0.94140625
broad_e2_tb128,broad,true_off_policy,18,72,2,0.20590972900390625,0.1669921875,-0.007123795337975025,0.01437100110888423,0.0021319836378097534,303.5,0.640625,0.921875
broad_e2_tb128,broad,true_off_policy,19,76,2,0.18267059326171875,0.2373046875,-7.438822649419308e-05,0.02171833606735163,0.004840753972530365,328.7421875,0.49609375,0.921875
broad_e2_tb128,broad,true_off_policy,20,80,2,0.1683502197265625,0.353515625,-0.025697924895212054,0.027591156998823863,0.015231117606163025,329.08984375,0.578125,0.9296875
broad_e2_tb128,broad,true_off_policy,21,84,2,0.16526031494140625,0.12060546875,-0.023989912122488022,0.012374909265417955,0.0031363070011138916,368.46484375,0.6484375,0.890625
broad_e2_tb128,broad,true_off_policy,22,88,2,0.1813812255859375,0.10693359375,-0.03559937491081655,0.007482181994419079,0.0002875402569770813,319.28515625,0.71484375,0.9375
broad_e2_tb128,broad,true_off_policy,23,92,2,0.1739501953125,0.1396484375,0.036343424348160625,0.012212821337925561,0.002484828233718872,373.70703125,0.6328125,0.92578125
broad_e2_tb128,broad,true_off_policy,24,96,2,0.1810302734375,0.1376953125,-0.03333944617770612,0.00990775135869626,-0.00035218149423599243,335.48828125,0.67578125,0.890625
broad_e2_tb128,broad,true_off_policy,25,100,2,0.18769073486328125,0.169921875,0.03219157410785556,0.018433359422488138,0.003702014684677124,304.49609375,0.6171875,0.90625
broad_e2_tb128,broad,true_off_policy,26,104,2,0.19219970703125,0.2216796875,0.08487473707646132,0.019199655438569607,0.007286131381988525,277.9921875,0.62890625,0.95703125
broad_e2_tb128,broad,true_off_policy,27,108,2,0.1745758056640625,0.12060546875,-0.06940449611283839,0.010732877151895082,0.0021117106080055237,381.3828125,0.66015625,0.91796875
broad_e2_tb128,broad,true_off_policy,28,112,2,0.16217041015625,0.2138671875,-0.034595890901982784,0.01484021008855052,0.00907357782125473,356.734375,0.5859375,0.93359375
broad_e2_tb128,broad,true_off_policy,29,116,2,0.19403076171875,0.1484375,0.018024450168013573,0.013392407285209629,0.0019193440675735474,311.796875,0.63671875,0.92578125
broad_e2_tb128,broad,true_off_policy,30,120,2,0.17205047607421875,0.1533203125,0.038797801826149225,0.013940606877440587,0.002510529011487961,331.69921875,0.72265625,0.96875
broad_e2_tb128,broad,true_off_policy,31,124,2,0.1636505126953125,0.1494140625,-0.018510505789890885,0.013214959762990475,0.002232752740383148,391.87890625,0.63671875,0.93359375
broad_e2_tb128,broad,true_off_policy,32,128,2,0.19499969482421875,0.1474609375,0.032663835445418954,0.01478869300626684,0.005493372678756714,364.90625,0.5234375,0.93359375
broad_e2_tb128,broad,true_off_policy,33,132,2,0.15763473510742188,0.1240234375,0.0009935006964951754,0.01617933241504943,0.003344982862472534,345.53125,0.6796875,0.921875
broad_e2_tb128,broad,true_off_policy,34,136,2,0.14546585083007812,0.1005859375,-0.06885947473347187,0.017223839109647088,0.0009097307920455933,350.734375,0.75,0.921875
broad_e2_tb128,broad,true_off_policy,35,140,2,0.16001510620117188,0.123046875,0.040650035021826625,0.013099111267365515,0.002591140568256378,377.00390625,0.70703125,0.9296875
broad_e2_tb128,broad,true_off_policy,36,144,2,0.13581085205078125,0.140625,0.019794999388977885,0.008968286811068538,0.004705861210823059,408.55859375,0.6875,0.9453125
broad_e2_tb128,broad,true_off_policy,37,148,2,0.1650390625,0.1337890625,-0.011822649743407965,0.014445208209508564,0.0029316991567611694,383.23046875,0.7421875,0.91796875
broad_e2_tb128,broad,true_off_policy,38,152,2,0.15749740600585938,0.1123046875,0.03491792385466397,0.011807157872681273,0.0026466622948646545,378.55078125,0.64453125,0.90234375
broad_e2_tb128,broad,true_off_policy,39,156,2,0.15851593017578125,0.0908203125,0.015133647015318274,0.012379332238197094,0.0024913251399993896,362.5078125,0.69140625,0.9453125
broad_e2_tb128,broad,true_off_policy,40,160,2,0.1634521484375,0.12890625,-0.0855186190456152,0.013964666171887075,0.0009274780750274658,333.00390625,0.6953125,0.94140625
broad_e4_tb256,broad,true_off_policy,1,4,4,0.8479156494140625,0.07177734375,-0.003559485194273293,0.225610136782052,0.12088847160339355,304.609375,0.015625,0.1796875
broad_e4_tb256,broad,true_off_policy,2,8,4,0.6256256103515625,0.173828125,-0.017388374428264797,0.13961666771501768,0.027321331202983856,154.6328125,0.1328125,0.71484375
broad_e4_tb256,broad,true_off_policy,3,12,4,0.5170440673828125,0.22265625,-0.019499148125760257,0.09566283103777096,0.01568630337715149,160.87890625,0.2421875,0.734375
broad_e4_tb256,broad,true_off_policy,4,16,4,0.5453948974609375,0.27734375,-0.020534245064482093,0.083922041063488,0.02257540076971054,181.109375,0.28515625,0.83203125
broad_e4_tb256,broad,true_off_policy,5,20,4,0.5254287719726562,0.26171875,-0.02071007969789207,0.09070552548291744,0.01931826025247574,149.31640625,0.3125,0.8671875
broad_e4_tb256,broad,true_off_policy,6,24,4,0.4180946350097656,0.263671875,-0.018538872944191098,0.06566474156352342,0.004352301359176636,248.2421875,0.32421875,0.734375
broad_e4_tb256,broad,true_off_policy,7,28,4,0.3757591247558594,0.26953125,-0.012455412419512868,0.046831619045406114,0.006826251745223999,242.87890625,0.25,0.7734375
broad_e4_tb256,broad,true_off_policy,8,32,4,0.3988075256347656,0.244140625,-0.01366246200632304,0.05362974904710427,0.011470392346382141,193.4140625,0.296875,0.80859375
broad_e4_tb256,broad,true_off_policy,9,36,4,0.3850440979003906,0.31640625,-0.01532293250784278,0.05487970182002755,0.0072479248046875,217.15625,0.390625,0.81640625
broad_e4_tb256,broad,true_off_policy,10,40,4,0.33959197998046875,0.248046875,-0.013861500774510205,0.047893039514747215,0.01014217734336853,224.26953125,0.375,0.83984375
broad_e4_tb256,broad,true_off_policy,11,44,4,0.36238861083984375,0.2314453125,-0.013456780696287751,0.05855470474671165,0.015833087265491486,178.80859375,0.49609375,0.91796875
broad_e4_tb256,broad,true_off_policy,12,48,4,0.35768890380859375,0.2412109375,-0.013685540528967977,0.06221167515104753,0.01746031641960144,165.30078125,0.42578125,0.94140625
broad_e4_tb256,broad,true_off_policy,13,52,4,0.37933349609375,0.2412109375,-0.014008945086970925,0.06334509600492311,0.019982699304819107,148.7578125,0.4453125,0.95703125
broad_e4_tb256,broad,true_off_policy,14,56,4,0.3336029052734375,0.162109375,-0.010077799670398235,0.0413278328578599,0.006549155339598656,192.7109375,0.47265625,0.9140625
broad_e4_tb256,broad,true_off_policy,15,60,4,0.4047966003417969,0.2236328125,-0.014199921977706254,0.05932073833719187,0.024171434342861176,175.765625,0.42578125,0.9140625
broad_e4_tb256,broad,true_off_policy,16,64,4,0.3179359436035156,0.234375,-0.013409340172074735,0.05366953424891108,0.024216823279857635,232.47265625,0.3671875,0.91015625
broad_e4_tb256,broad,true_off_policy,17,68,4,0.30065155029296875,0.1865234375,-0.005593377281911671,0.03773201789954328,0.13197743892669678,209.9140625,0.453125,0.9140625
broad_e4_tb256,broad,true_off_policy,18,72,4,0.3013572692871094,0.27734375,-0.008324458380229771,0.049612754010013305,0.0215986967086792,201.6640625,0.51953125,0.8984375
broad_e4_tb256,broad,true_off_policy,19,76,4,0.2988319396972656,0.20703125,-0.007628940744325519,0.03433630953622924,0.019401684403419495,288.4921875,0.453125,0.84765625
broad_e4_tb256,broad,true_off_policy,20,80,4,0.24326324462890625,1.8359375,-0.0030599982710555196,0.02651786031856318,-0.001198001205921173,277.5859375,0.42578125,0.921875
broad_e4_tb256,broad,true_off_policy,21,84,4,0.24356460571289062,0.23828125,-0.006896756705828011,0.03228005164419301,0.006386846303939819,291.08984375,0.4453125,0.859375
broad_e4_tb256,broad,true_off_policy,22,88,4,0.2311859130859375,0.208984375,-0.006050965050235391,0.028333825914160116,0.007694682106375694,287.796875,0.55078125,0.88671875
broad_e4_tb256,broad,true_off_policy,23,92,4,0.25205230712890625,0.18359375,-0.006362198619171977,0.03631931411655387,0.019793152809143066,247.765625,0.5234375,0.921875
broad_e4_tb256,broad,true_off_policy,24,96,4,0.22465133666992188,0.5078125,-0.006876139435917139,0.033464670115790796,0.0003824792802333832,243.59375,0.6640625,0.9453125
broad_e4_tb256,broad,true_off_policy,25,100,4,0.24078750610351562,0.185546875,-0.005981569061987102,0.019607131019711233,0.0022322461009025574,324.984375,0.54296875,0.91796875
broad_e4_tb256,broad,true_off_policy,26,104,4,0.2249755859375,0.15234375,-0.003721637884154916,0.021592157003397006,0.005526106804609299,281.26171875,0.55078125,0.91796875
broad_e4_tb256,broad,true_off_policy,27,108,4,0.21740341186523438,0.29296875,-0.007501130574382842,0.031371632396258065,0.00773891806602478,266.03125,0.6015625,0.93359375
broad_e4_tb256,broad,true_off_policy,28,112,4,0.2577476501464844,0.1875,-0.008673865464515984,0.03654185668347054,0.010402686893939972,290.5,0.4609375,0.9140625
broad_e4_tb256,broad,true_off_policy,29,116,4,0.22163009643554688,0.13671875,-0.006283890805207193,0.027903694890483166,0.0030464716255664825,344.40625,0.421875,0.875
broad_e4_tb256,broad,true_off_policy,30,120,4,0.180267333984375,0.1640625,-0.005351757747121155,0.023154508427978726,0.0023544877767562866,287.58984375,0.578125,0.93359375
broad_e4_tb256,broad,true_off_policy,31,124,4,0.2164764404296875,0.1572265625,-0.006935477256774902,0.0347078448648972,0.013912364840507507,277.23828125,0.58984375,0.93359375
broad_e4_tb256,broad,true_off_policy,32,128,4,0.21914291381835938,0.1298828125,-0.0039875858929008245,0.023237843488459475,0.005763020366430283,326.859375,0.640625,0.91015625
broad_e4_tb256,broad,true_off_policy,33,132,4,0.24680709838867188,0.1875,-0.008853679173626006,0.041137767851978424,0.011189930140972137,298.42578125,0.61328125,0.921875
broad_e4_tb256,broad,true_off_policy,34,136,4,0.22592544555664062,0.189453125,-0.007993829436600208,0.03515378009797132,0.008397594094276428,308.34765625,0.6171875,0.94921875
broad_e4_tb256,broad,true_off_policy,35,140,4,0.1968536376953125,0.1259765625,-0.005610237712971866,0.03344261676465976,0.026012420654296875,312.828125,0.63671875,0.94921875
broad_e4_tb256,broad,true_off_policy,36,144,4,0.1923980712890625,0.119140625,-0.004415923962369561,0.02614969542264589,0.010979093611240387,312.55859375,0.6640625,0.9296875
broad_e4_tb256,broad,true_off_policy,37,148,4,0.21526718139648438,0.1875,-0.007221427164040506,0.035235161740274634,0.01076064258813858,320.66015625,0.62890625,0.953125
broad_e4_tb256,broad,true_off_policy,38,152,4,0.25252342224121094,0.1494140625,-0.006374016986228526,0.033073996568418806,0.016875900328159332,334.79296875,0.5234375,0.9140625
broad_e4_tb256,broad,true_off_policy,39,156,4,0.20696640014648438,0.1298828125,-0.0031658237567171454,0.023359389739198377,0.02613246440887451,302.55078125,0.63671875,0.93359375
broad_e4_tb256,broad,true_off_policy,40,160,4,0.24176406860351562,1.1015625,-0.005988463177345693,0.036927929730154574,-0.00012451037764549255,295.515625,0.5390625,0.9140625
broad_e4_tb128,broad,true_off_policy,1,8,4,0.9162445068359375,0.0859375,-0.002765148412436247,0.19350331893656403,0.09559869766235352,304.609375,0.015625,0.1796875
broad_e4_tb128,broad,true_off_policy,2,16,4,0.453338623046875,0.19921875,-0.11350850621238351,0.09657537163002416,0.04532700777053833,293.9609375,0.15625,0.4375
broad_e4_tb128,broad,true_off_policy,3,24,4,0.35650634765625,0.1748046875,-0.07131836819462478,0.07736004162870813,0.003759235143661499,279.17578125,0.1953125,0.4765625
broad_e4_tb128,broad,true_off_policy,4,32,4,0.3444671630859375,0.25390625,0.06940942141227424,0.08777327137067914,0.026797860860824585,251.44140625,0.35546875,0.69921875
broad_e4_tb128,broad,true_off_policy,5,40,4,0.37274169921875,0.2294921875,-0.07392147718928754,0.07151423215691466,0.01683717966079712,241.5390625,0.3828125,0.734375
broad_e4_tb128,broad,true_off_policy,6,48,4,0.323150634765625,0.244140625,0.021715451264753938,0.06572023894113954,0.017616644501686096,304.79296875,0.43359375,0.69921875
broad_e4_tb128,broad,true_off_policy,7,56,4,0.271697998046875,0.16015625,0.001118791289627552,0.060910569547559135,0.019175082445144653,274.72265625,0.390625,0.78515625
broad_e4_tb128,broad,true_off_policy,8,64,4,0.30486297607421875,0.1650390625,-0.02058130456134677,0.05721195667865686,0.021453380584716797,296.375,0.35546875,0.73046875
broad_e4_tb128,broad,true_off_policy,9,72,4,0.27376556396484375,0.171875,-0.06147976662032306,0.049010426955646835,0.011633872985839844,327.83984375,0.4609375,0.73046875
broad_e4_tb128,broad,true_off_policy,10,80,4,0.31003570556640625,0.1884765625,-0.010452931746840477,0.06824185606092215,0.019142910838127136,316.74609375,0.421875,0.72265625
broad_e4_tb128,broad,true_off_policy,11,88,4,0.24798965454101562,0.1669921875,-0.10844797408208251,0.07575006793194916,0.01984727382659912,231.32421875,0.5859375,0.8828125
broad_e4_tb128,broad,true_off_policy,12,96,4,0.2530937194824219,0.1787109375,0.025453928858041763,0.07394095244308119,0.03360700607299805,308.265625,0.54296875,0.84375
broad_e4_tb128,broad,true_off_policy,13,104,4,0.2804107666015625,0.142578125,-0.07908867322839797,0.06351608989643864,0.012305796146392822,280.02734375,0.484375,0.82421875
broad_e4_tb128,broad,true_off_policy,14,112,4,0.304168701171875,0.1962890625,-0.023042150540277362,0.06609094986924902,0.014584168791770935,281.8515625,0.48828125,0.81640625
broad_e4_tb128,broad,true_off_policy,15,120,4,0.2514839172363281,0.14453125,-0.028277376666665077,0.0610243244227604,0.019946396350860596,306.3203125,0.48046875,0.80859375
broad_e4_tb128,broad,true_off_policy,16,128,4,0.181854248046875,0.2119140625,0.029498811811208725,0.056525804597185925,0.01714363694190979,361.05859375,0.484375,0.796875
broad_e4_tb128,broad,true_off_policy,17,136,4,0.28652191162109375,0.1728515625,-0.0033485975582152605,0.07263161982700694,0.04779231548309326,351.40234375,0.59375,0.8203125
broad_e4_tb128,broad,true_off_policy,18,144,4,0.1544628143310547,0.1494140625,0.13366767088882625,0.05894853104837239,0.06544816493988037,300.5625,0.640625,0.91015625
broad_e4_tb128,broad,true_off_policy,19,152,4,0.20052146911621094,0.1845703125,-0.027469214983284473,0.04799386268132366,0.09719204902648926,350.20703125,0.61328125,0.85546875
broad_e4_tb128,broad,true_off_policy,20,160,4,0.2743721008300781,0.205078125,0.00952540896832943,0.0438459289362072,0.02794504165649414,449.8203125,0.453125,0.7109375
broad_e4_tb128,broad,true_off_policy,21,168,4,0.1420440673828125,0.123046875,-0.028542915591970086,0.033430761759518646,0.01310284435749054,451.91015625,0.44921875,0.71484375
broad_e4_tb128,broad,true_off_policy,22,176,4,0.14569664001464844,0.142578125,-0.0185876851901412,0.03540395013988018,0.0055794864892959595,375.9921875,0.55078125,0.80859375
broad_e4_tb128,broad,true_off_policy,23,184,4,0.1728038787841797,0.205078125,-0.000790576683357358,0.04987219060421921,0.015365786850452423,374.91015625,0.51953125,0.7734375
broad_e4_tb128,broad,true_off_policy,24,192,4,0.17342376708984375,0.2001953125,-0.002597119892016053,0.06452806476590922,0.029792189598083496,327.41015625,0.62890625,0.8515625
broad_e4_tb128,broad,true_off_policy,25,200,4,0.11188507080078125,0.181640625,0.026475272607058287,0.041896746450220235,0.014985479414463043,372.47265625,0.5546875,0.84765625
broad_e4_tb128,broad,true_off_policy,26,208,4,0.24505996704101562,0.16015625,-0.0554311890155077,0.05082320455403533,0.014050014317035675,334.21484375,0.578125,0.87109375
broad_e4_tb128,broad,true_off_policy,27,216,4,0.08472537994384766,0.1982421875,0.047924034064635634,0.053591929317917675,0.03375065326690674,298.859375,0.69140625,0.94921875
broad_e4_tb128,broad,true_off_policy,28,224,4,0.14745330810546875,0.1181640625,-0.035674334270879626,0.03918348364823032,0.012457579374313354,348.19140625,0.53125,0.890625
broad_e4_tb128,broad,true_off_policy,29,232,4,0.17801475524902344,0.09130859375,-0.032834968296810985,0.0344356065033935,0.001496821641921997,415.2421875,0.48828125,0.84375
broad_e4_tb128,broad,true_off_policy,30,240,4,0.1962566375732422,0.1865234375,-0.038718607975170016,0.037933713239908684,0.011081725358963013,396.3515625,0.58984375,0.84765625
broad_e4_tb128,broad,true_off_policy,31,248,4,0.12694740295410156,0.0859375,-0.00797868287190795,0.035218789853388444,0.004872485995292664,312.6875,0.625,0.90234375
broad_e4_tb128,broad,true_off_policy,32,256,4,0.3379058837890625,0.1982421875,-0.06890450208447874,0.03623873693868518,0.007514849305152893,367.0546875,0.66796875,0.8515625
broad_e4_tb128,broad,true_off_policy,33,264,4,0.1934680938720703,0.359375,0.011152790393680334,0.062461755936965346,0.0521470308303833,302.6015625,0.58984375,0.87109375
broad_e4_tb128,broad,true_off_policy,34,272,4,0.3659477233886719,0.130859375,-0.005540357902646065,0.06101318521541543,0.024127304553985596,356.6328125,0.625,0.8515625
broad_e4_tb128,broad,true_off_policy,35,280,4,0.1658334732055664,0.12158203125,-0.014354183105751872,0.051922656610258855,0.036120928823947906,328.5625,0.5859375,0.8984375
broad_e4_tb128,broad,true_off_policy,36,288,4,0.18541526794433594,0.107421875,0.02874826523475349,0.04088185598811833,0.009987235069274902,367.375,0.6640625,0.8359375
broad_e4_tb128,broad,true_off_policy,37,296,4,0.18536376953125,0.119140625,-0.013960430631414056,0.053935064366669394,0.039501309394836426,314.671875,0.66015625,0.9140625
broad_e4_tb128,broad,true_off_policy,38,304,4,0.27805137634277344,0.181640625,-0.004721225006505847,0.05860875319922343,0.029387354850769043,382.4375,0.58984375,0.86328125
broad_e4_tb128,broad,true_off_policy,39,312,4,0.4613313674926758,0.15234375,0.010939119150862098,0.056364366435445845,0.0334283709526062,340.0546875,0.61328125,0.86328125
