run,use_std_normalization,grpo_step,loss,grad_norm,token_entropy,train_answer_accuracy,train_format_accuracy
std_normalization,True,133,0.006597447965759784,0.458984375,0.17099952697753906,0.6171875,0.83984375
std_normalization,True,134,-0.006078494130633771,0.357421875,0.18407058715820312,0.54296875,0.84765625
std_normalization,True,135,-0.0025717554890434258,0.369140625,0.15114593505859375,0.75390625,0.88671875
std_normalization,True,136,-0.006122080987552181,0.373046875,0.14067459106445312,0.70703125,0.89453125
std_normalization,True,137,-0.01090927761833882,0.56640625,0.16355514526367188,0.6171875,0.8671875
std_normalization,True,138,-0.0002549835407990031,0.51171875,0.1287689208984375,0.76171875,0.90625
std_normalization,True,139,0.0033194093994097784,0.546875,0.13024330139160156,0.71875,0.87890625
std_normalization,True,140,-0.010773043475637678,0.59375,0.14188003540039062,0.515625,0.828125
std_normalization,True,141,-0.01718752787564881,0.71875,0.11889076232910156,0.72265625,0.875
std_normalization,True,142,-0.01551119792566169,0.890625,0.11897468566894531,0.69921875,0.84765625
std_normalization,True,143,-0.034250756361871026,1.5625,0.12589454650878906,0.76171875,0.87109375
std_normalization,True,144,-0.09429488083696924,3.984375,0.27408695220947266,0.59765625,0.84765625
std_normalization,True,145,-0.08935551563627087,3.0625,0.3805427551269531,0.60546875,0.8671875
std_normalization,True,146,-0.31369685084791854,7.3125,0.32291412353515625,0.59765625,0.88671875
std_normalization,True,147,-0.23899079312104732,4.34375,0.3459625244140625,0.640625,0.86328125
std_normalization,True,148,-0.12432119564618915,4.84375,0.23146438598632812,0.65625,0.81640625
std_normalization,True,149,0.005533683288376778,4.84375,0.15167236328125,0.515625,0.74609375
std_normalization,True,150,-0.08592314895940945,2.703125,0.1636791229248047,0.6015625,0.8515625
std_normalization,True,151,-0.1423874432221055,4.5,0.13402366638183594,0.53125,0.81640625
std_normalization,True,152,-0.09164949972182512,3.546875,0.09784126281738281,0.515625,0.734375
std_normalization,True,153,-0.1088980716012884,2.828125,0.06644439697265625,0.66796875,0.81640625
std_normalization,True,154,-0.12246737600071356,3.90625,0.059372901916503906,0.58984375,0.72265625
std_normalization,True,155,0.08025131176691502,9.0,0.06658792495727539,0.61328125,0.7890625
std_normalization,True,156,-0.06364485854282975,10.125,0.05349445343017578,0.6171875,0.73828125
std_normalization,True,157,-0.0028449491801438853,2.78125,0.04442739486694336,0.49609375,0.67578125
std_normalization,True,158,0.0030849404756736476,1.46875,0.03717613220214844,0.63671875,0.7421875
std_normalization,True,159,-0.010916525967331836,1.8046875,0.039368629455566406,0.51171875,0.7109375
std_normalization,True,160,-0.0006272148530115373,0.65234375,0.046234130859375,0.44921875,0.68359375
std_normalization,True,161,0.0008579942805226892,0.71484375,0.05146598815917969,0.6328125,0.8046875
std_normalization,True,162,0.0063181179502862506,0.53125,0.0571589469909668,0.671875,0.8359375
std_normalization,True,163,-0.013374795897107106,0.83984375,0.05362081527709961,0.75,0.86328125
std_normalization,True,164,-0.0034315510783926584,0.60546875,0.05746936798095703,0.58984375,0.7578125
std_normalization,True,165,0.002296962615218945,0.5390625,0.056067466735839844,0.62109375,0.75390625
std_normalization,True,166,0.005370180413592607,0.58984375,0.051346778869628906,0.703125,0.83984375
std_normalization,True,167,0.006167994062707294,0.81640625,0.046414852142333984,0.65625,0.7734375
std_normalization,True,168,0.0037928186466160696,1.171875,0.05405712127685547,0.6015625,0.7734375
std_normalization,True,169,-0.005655972123349784,0.77734375,0.05322265625,0.609375,0.7890625
std_normalization,True,170,0.009043673126143403,0.90234375,0.04784679412841797,0.62109375,0.7578125
std_normalization,True,171,0.0029349289143283386,1.1015625,0.0480341911315918,0.61328125,0.73046875
std_normalization,True,172,0.005932274347287603,0.59765625,0.052703857421875,0.67578125,0.74609375
std_normalization,True,173,-0.007052410021060496,0.87890625,0.05251264572143555,0.640625,0.77734375
std_normalization,True,174,-0.0016308758786180988,1.0390625,0.04956769943237305,0.59375,0.765625
std_normalization,True,175,-0.01381195618887432,1.1640625,0.055495262145996094,0.62109375,0.76171875
std_normalization,True,176,-0.01045973168220371,1.21875,0.057393550872802734,0.6015625,0.7421875
std_normalization,True,177,0.0091549384596874,1.5625,0.0520625114440918,0.5078125,0.6640625
std_normalization,True,178,-0.02307660430960823,1.3984375,0.053681373596191406,0.59375,0.7578125
std_normalization,True,179,0.019590353440435138,1.671875,0.04904794692993164,0.59765625,0.7109375
std_normalization,True,180,0.015940907691401662,2.796875,0.052308082580566406,0.625,0.796875
std_normalization,True,181,0.004430227243574336,1.515625,0.0473628044128418,0.53515625,0.64453125
std_normalization,True,182,0.021802250212203944,2.203125,0.046166419982910156,0.5703125,0.7109375
std_normalization,True,183,0.021652014129358577,2.609375,0.059732913970947266,0.63671875,0.8203125
std_normalization,True,184,0.008533386331691872,1.8671875,0.05180692672729492,0.6640625,0.7734375
std_normalization,True,185,-0.0002979477503686212,1.78125,0.061858177185058594,0.640625,0.8203125
std_normalization,True,186,0.00858588355640677,1.3671875,0.05691337585449219,0.640625,0.76953125
std_normalization,True,187,0.0054825343322590925,0.796875,0.06206083297729492,0.76171875,0.83203125
std_normalization,True,188,0.003052758931517019,0.7578125,0.0663294792175293,0.625,0.74609375
std_normalization,True,189,-0.008268502522696508,1.2109375,0.06762266159057617,0.58203125,0.76953125
std_normalization,True,190,0.004752703280246351,0.76171875,0.05911731719970703,0.53515625,0.703125
std_normalization,True,191,0.004376826971565606,0.9375,0.05496549606323242,0.51953125,0.6953125
std_normalization,True,192,-0.00018759501472231932,0.73828125,0.06694602966308594,0.78515625,0.890625
std_normalization,True,193,0.004150528253376251,1.5234375,0.0660409927368164,0.65234375,0.796875
std_normalization,True,194,0.0028960179588466417,0.40625,0.0658121109008789,0.6328125,0.77734375
std_normalization,True,195,0.0036467747413553298,0.9453125,0.060292720794677734,0.54296875,0.734375
std_normalization,True,196,0.0021490280560101382,0.71875,0.047643184661865234,0.47265625,0.61328125
std_normalization,True,197,0.0007814484233676922,0.859375,0.0629281997680664,0.671875,0.75
std_normalization,True,198,0.017924954627233092,1.640625,0.044886112213134766,0.54296875,0.64453125
std_normalization,True,199,-0.0075084601648995886,1.40625,0.050656795501708984,0.46875,0.65625
std_normalization,True,200,-0.0028545452441903763,1.0234375,0.05519247055053711,0.6484375,0.7421875
no_std_normalization,False,1,-0.002633252392115537,0.09423828125,0.9270553588867188,0.015625,0.1796875
no_std_normalization,False,2,-0.0017721796830301173,1.5078125,0.43749237060546875,0.1484375,0.703125
no_std_normalization,False,3,-0.015496694650209974,0.4765625,0.5140457153320312,0.21484375,0.77734375
no_std_normalization,False,4,-0.017495391286502127,0.494140625,0.45953369140625,0.28125,0.671875
no_std_normalization,False,5,0.0056770156043057796,0.361328125,0.46225738525390625,0.27734375,0.67578125
no_std_normalization,False,6,-0.002741519419942051,0.23828125,0.43103790283203125,0.2265625,0.62890625
no_std_normalization,False,7,0.007191687502199784,0.263671875,0.3509559631347656,0.34375,0.66796875
no_std_normalization,False,8,-0.009756796913279686,0.1796875,0.40398406982421875,0.3046875,0.640625
no_std_normalization,False,9,-0.008590330922743306,0.24609375,0.36362457275390625,0.30078125,0.67578125
no_std_normalization,False,10,-0.010287113196682185,0.20703125,0.3560791015625,0.26953125,0.62109375
no_std_normalization,False,11,-0.007291071327927057,0.1943359375,0.339691162109375,0.265625,0.6640625
no_std_normalization,False,12,-0.02371162511553848,0.3515625,0.3330078125,0.4609375,0.82421875
no_std_normalization,False,13,-0.017178053472889587,0.1982421875,0.3217964172363281,0.453125,0.80859375
no_std_normalization,False,14,-0.010667588569049258,0.169921875,0.3192024230957031,0.43359375,0.7421875
no_std_normalization,False,15,-0.0004833499879168812,0.11669921875,0.29853057861328125,0.328125,0.71484375
no_std_normalization,False,16,-0.004040832143800799,0.1123046875,0.2672080993652344,0.4140625,0.76171875
no_std_normalization,False,17,-0.005473363180499291,0.126953125,0.2964973449707031,0.41796875,0.75390625
no_std_normalization,False,18,-0.008929801781050628,0.1630859375,0.3023872375488281,0.38671875,0.7265625
no_std_normalization,False,19,-0.0022569565298908856,0.1142578125,0.23439979553222656,0.56640625,0.77734375
no_std_normalization,False,20,-0.0052484669322439,0.11376953125,0.28946685791015625,0.4296875,0.81640625
no_std_normalization,False,21,-0.007267347960805637,0.130859375,0.2798881530761719,0.5,0.8125
no_std_normalization,False,22,-0.004221149698423687,0.11328125,0.2630805969238281,0.44921875,0.83984375
no_std_normalization,False,23,-0.007741206442005932,0.1005859375,0.24985122680664062,0.4921875,0.859375
no_std_normalization,False,24,-0.00904249888844788,0.1357421875,0.232086181640625,0.46875,0.8125
no_std_normalization,False,25,-0.006484433099103626,0.11083984375,0.2445220947265625,0.48828125,0.87109375
no_std_normalization,False,26,-0.004881228311205632,0.10400390625,0.2467498779296875,0.54296875,0.88671875
no_std_normalization,False,27,-0.0026956888250424527,0.1337890625,0.2225189208984375,0.58984375,0.91796875
no_std_normalization,False,28,-0.015133628385228803,0.126953125,0.23315048217773438,0.6171875,0.8828125
no_std_normalization,False,29,-0.00580477541370783,0.11669921875,0.23001861572265625,0.55859375,0.9140625
no_std_normalization,False,30,-0.007686559987632791,0.0927734375,0.208740234375,0.5625,0.9296875
no_std_normalization,False,31,-0.0014039920715731569,0.1064453125,0.19797515869140625,0.62890625,0.9296875
no_std_normalization,False,32,-0.0018205918313469738,0.111328125,0.19929885864257812,0.640625,0.9140625
no_std_normalization,False,33,-0.004499226451116556,0.09765625,0.19092750549316406,0.63671875,0.90625
no_std_normalization,False,34,-0.005574065216933377,0.11474609375,0.20524978637695312,0.578125,0.8984375
no_std_normalization,False,35,-0.014295509354269598,0.1318359375,0.21402359008789062,0.5078125,0.86328125
no_std_normalization,False,36,-0.008837699868308846,0.11474609375,0.21750259399414062,0.47265625,0.87109375
no_std_normalization,False,37,-0.0043152006837772205,0.12890625,0.19341278076171875,0.6015625,0.89453125
no_std_normalization,False,38,-0.005661458428221522,0.1015625,0.18838882446289062,0.65234375,0.92578125
no_std_normalization,False,39,-0.005289747155984514,0.138671875,0.16915512084960938,0.6484375,0.92578125
no_std_normalization,False,40,-0.003181167583534261,0.08447265625,0.19026947021484375,0.609375,0.91015625
no_std_normalization,False,41,-0.005559088509471621,0.099609375,0.1712474822998047,0.69140625,0.9296875
no_std_normalization,False,42,-0.00537966351112118,0.1025390625,0.17356491088867188,0.6328125,0.921875
no_std_normalization,False,43,-0.0008414216608798597,0.0830078125,0.13904762268066406,0.7109375,0.9609375
no_std_normalization,False,44,-0.004145897033595247,0.08544921875,0.1745014190673828,0.61328125,0.953125
no_std_normalization,False,45,-0.0042300739769416396,0.10107421875,0.15990447998046875,0.58984375,0.91796875
no_std_normalization,False,46,-0.0006664992179139517,0.07470703125,0.1578350067138672,0.53515625,0.9609375
no_std_normalization,False,47,-0.00249040654671262,0.1025390625,0.15369415283203125,0.6796875,0.98046875
no_std_normalization,False,48,-0.0023634485187358223,0.078125,0.12807846069335938,0.58203125,0.91796875
no_std_normalization,False,49,0.00015562348926323466,0.1259765625,0.11904335021972656,0.609375,0.96875
no_std_normalization,False,50,-0.0015639297853340395,0.09716796875,0.1294403076171875,0.72265625,0.98828125
no_std_normalization,False,51,-0.0008169331376848277,0.1484375,0.10453033447265625,0.6875,0.92578125
no_std_normalization,False,52,-0.002193189933677786,0.1328125,0.1130828857421875,0.80859375,0.953125
no_std_normalization,False,53,-0.002421444823994534,0.21484375,0.08635330200195312,0.75390625,0.9453125
no_std_normalization,False,54,-0.008655435343825957,0.4453125,0.103759765625,0.62109375,0.96875
no_std_normalization,False,55,0.0022804300897405483,0.3671875,0.13095474243164062,0.80859375,0.96875
no_std_normalization,False,56,-0.0031443442858289927,0.375,0.10289764404296875,0.65234375,0.9296875
no_std_normalization,False,57,-0.004513504361966625,0.58984375,0.12189912796020508,0.72265625,0.98046875
no_std_normalization,False,58,-0.007248292728036176,0.66015625,0.0970306396484375,0.6953125,0.94921875
no_std_normalization,False,59,-0.013409546998445876,0.8984375,0.09579086303710938,0.7109375,0.9765625
no_std_normalization,False,60,-0.0054042212723288685,1.1953125,0.33509063720703125,0.55859375,0.95703125
no_std_normalization,False,61,-0.019747148326132447,1.5234375,0.14057350158691406,0.75390625,0.98828125
no_std_normalization,False,62,-0.02830524553428404,2.296875,1.0724639892578125,0.76171875,0.97265625
no_std_normalization,False,63,-0.015957799230818637,2.0,0.5448532104492188,0.7109375,0.984375
no_std_normalization,False,64,-0.023791463463567197,8.0,1.950897216796875,0.59765625,0.9375
no_std_normalization,False,65,-0.01897982379887253,1.453125,3.83245849609375,0.70703125,0.9609375
no_std_normalization,False,66,-0.019277448998764157,1.1171875,4.290283203125,0.765625,0.9765625
no_std_normalization,False,67,-0.06888827419606969,2.21875,2.785675048828125,0.62109375,0.94921875
no_std_normalization,False,68,-0.007327760416956153,0.71484375,0.05105304718017578,0.68359375,0.96484375
no_std_normalization,False,69,-0.003955489046347793,0.68359375,0.04211139678955078,0.8125,0.9765625
no_std_normalization,False,70,0.005891999593586661,2.984375,0.11717605590820312,0.7109375,0.9609375
no_std_normalization,False,71,0.004708929714979604,1.59375,4.109954833984375,0.48046875,0.9375
no_std_normalization,False,72,-0.03835749777499586,2.015625,2.7313308715820312,0.71484375,0.9609375
no_std_normalization,False,73,0.006487064645625651,3.453125,3.124298095703125,0.6796875,0.94140625
no_std_normalization,False,74,-0.048092058656038716,2.59375,2.32867431640625,0.7421875,0.95703125
no_std_normalization,False,75,-0.06221825795364566,4.34375,0.5901718139648438,0.7578125,0.96484375
no_std_normalization,False,76,-0.0584908730306779,7.3125,0.48979949951171875,0.71484375,0.94140625
no_std_normalization,False,77,-0.12989225835190155,6.71875,0.972564697265625,0.625,0.94140625
no_std_normalization,False,78,-0.00997217744588852,4.4375,1.402435302734375,0.73828125,0.98046875
no_std_normalization,False,79,-0.0062670374172739685,7.5625,0.8930282592773438,0.671875,0.97265625
no_std_normalization,False,80,-0.025111263181315735,6.84375,0.2636833190917969,0.75,0.98046875
no_std_normalization,False,81,-0.10104826632596087,13.25,0.3247356414794922,0.7421875,0.95703125
no_std_normalization,False,82,-0.02311247997567989,5.1875,0.5683326721191406,0.6953125,0.98046875
no_std_normalization,False,83,-0.08326333382865414,8.5625,0.6946182250976562,0.796875,0.9765625
no_std_normalization,False,84,-0.11400204489473253,8.5,1.1029205322265625,0.53515625,0.93359375
no_std_normalization,False,85,0.019363289466127753,3.84375,0.8809547424316406,0.71875,0.9765625
no_std_normalization,False,86,-0.04251633383682929,5.96875,0.48725128173828125,0.75,0.98828125
no_std_normalization,False,87,-0.08133482703124173,4.3125,0.6517791748046875,0.7578125,0.984375
no_std_normalization,False,88,-0.05991049311705865,2.8125,1.619384765625,0.65625,0.9453125
no_std_normalization,False,89,-0.0985973697679583,3.875,2.052947998046875,0.74609375,0.98828125
no_std_normalization,False,90,-0.1645714354235679,3.171875,1.77777099609375,0.8671875,0.98828125
no_std_normalization,False,91,-0.030695327906869352,4.21875,1.109893798828125,0.625,0.9609375
no_std_normalization,False,92,-0.18628741858992726,4.875,1.213653564453125,0.6171875,0.9609375
no_std_normalization,False,93,-0.11206219403538853,3.46875,1.307037353515625,0.69921875,0.96484375
no_std_normalization,False,94,-0.08805805226438679,8.3125,0.6337356567382812,0.828125,0.97265625
no_std_normalization,False,95,-0.15366618952248245,6.21875,0.4438209533691406,0.71484375,0.96875
no_std_normalization,False,96,-0.12103609519544989,6.0625,0.3390846252441406,0.8046875,0.96484375
