run,variant,loss_type,cliprange_low,cliprange_high,grpo_step,optimizer_step,rollout_epoch,token_entropy,grad_norm,loss,clip_fraction,approx_kl,rollout_avg_response_token_length,rollout_answer_accuracy,rollout_format_accuracy
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,119,238,2,0.04660797119140625,0.115234375,-0.0011090985499322414,0.014327837277960498,0.0028680339455604553,395.421875,0.6953125,0.9609375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,120,240,2,0.04695272445678711,0.06787109375,-0.0005504189757630229,0.012286382712773047,0.0018796101212501526,348.90625,0.76171875,0.92578125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,121,242,2,0.04227924346923828,0.103515625,-0.001086705713532865,0.015295302483536943,0.0016822107136249542,357.8203125,0.81640625,0.953125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,122,244,2,0.03813934326171875,0.078125,-0.0006858516717329621,0.011400360569496115,0.0006051585078239441,449.31640625,0.703125,0.93359375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,123,246,2,0.043337345123291016,0.08154296875,-0.0006485248450189829,0.011849406932014972,0.001226961612701416,350.78125,0.8125,0.953125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,124,248,2,0.04497861862182617,0.103515625,-0.0009788770694285631,0.012949788633704884,0.0012911558151245117,401.67578125,0.64453125,0.92578125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,125,250,2,0.04734182357788086,0.07421875,-0.000467661302536726,0.012479960388191103,0.0007018297910690308,399.84765625,0.6875,0.91796875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,126,252,2,0.03769350051879883,0.09375,-0.0009132202249020338,0.01291295425289718,0.0014229640364646912,394.6875,0.765625,0.90234375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,127,254,2,0.03357076644897461,0.050537109375,-0.00044765020720660686,0.009284390413995425,0.0006269253790378571,359.90234375,0.9296875,0.98828125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,128,256,2,0.04596281051635742,0.078125,-0.000770311919040978,0.012456970967832603,0.0009446889162063599,430.4609375,0.67578125,0.890625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,129,258,2,0.04389810562133789,0.10595703125,-0.0013496204046532512,0.01413022692395316,0.0021826550364494324,404.28515625,0.703125,0.89453125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,130,260,2,0.03894615173339844,0.0751953125,-0.0007331023225560784,0.012201332028780598,0.0012226961553096771,351.7734375,0.74609375,0.97265625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,131,262,2,0.048404693603515625,0.07421875,-0.0008486023871228099,0.0146483425032784,0.002406887710094452,357.81640625,0.703125,0.9375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,132,264,2,0.04728555679321289,0.0927734375,-0.0007278164848685265,0.014823322260781424,0.0007910430431365967,279.14453125,0.75390625,0.9921875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,133,266,2,0.04419660568237305,0.0859375,-0.0009516231948509812,0.012490301456637098,0.0016550421714782715,389.64453125,0.8125,0.96875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,134,268,2,0.0404510498046875,0.138671875,-0.0011849700240418315,0.014512552243104437,0.0026239491999149323,372.890625,0.6640625,0.94921875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,135,270,2,0.041167259216308594,0.06494140625,-0.00038187624886631966,0.011559343901353714,0.0011251941323280334,377.20703125,0.70703125,0.9453125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,136,272,2,0.033170223236083984,0.0703125,-0.0006300323875620961,0.011296534839857486,0.0015235766768455505,364.421875,0.8125,0.953125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,137,274,2,0.04256582260131836,0.11083984375,-0.0010097585618495941,0.01600887341191992,0.0025801099836826324,373.8671875,0.69140625,0.95703125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,138,276,2,0.04456460475921631,0.0888671875,-0.0007611806504428387,0.012667698061704868,0.0024456828832626343,405.91015625,0.60546875,0.890625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,139,278,2,0.03419780731201172,0.08349609375,-0.000740223447792232,0.011777446225096355,0.0008143186569213867,402.4609375,0.80859375,0.984375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,140,280,2,0.033638954162597656,0.08642578125,-0.0006069507217034698,0.010699387901695445,0.0016690120100975037,373.35546875,0.734375,0.9375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,141,282,2,0.03638744354248047,0.12158203125,-0.0010713402880355716,0.017041691216945765,0.0031883716583251953,325.828125,0.734375,0.97265625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,142,284,2,0.038084983825683594,0.09423828125,-0.0009027536725625396,0.011922083567696973,0.0021520480513572693,354.45703125,0.79296875,0.96875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,143,286,2,0.034426212310791016,0.0791015625,-0.0005964861484244466,0.012337606573964877,0.0017790868878364563,410.9609375,0.703125,0.94921875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,144,288,2,0.035564422607421875,0.080078125,-0.0007267999462783337,0.012390706129735918,0.001897655427455902,328.6875,0.84375,0.97265625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,145,290,2,0.03580808639526367,0.1220703125,-0.000762330717407167,0.014300594037194969,0.0036521218717098236,493.12890625,0.609375,0.91015625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,146,292,2,0.04789590835571289,0.10009765625,-0.0009405962191522121,0.017610273744139704,0.001104399561882019,358.21875,0.7109375,0.9765625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,147,294,2,0.03351402282714844,0.08544921875,-0.0008461260003969073,0.01480849495237635,0.0012432560324668884,321.734375,0.8046875,0.98828125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,148,296,2,0.04098701477050781,0.11083984375,-0.0008783622179180384,0.014419287314922258,0.005072060972452164,331.88671875,0.765625,0.95703125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,149,298,2,0.03526878356933594,0.08056640625,-0.0005234443815425038,0.012328907825576607,0.002617398276925087,424.6953125,0.68359375,0.890625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,150,300,2,0.037410736083984375,0.10498046875,-0.0007865724619477987,0.012934865699207876,0.002924613654613495,430.15625,0.6328125,0.92578125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,151,302,2,0.036533355712890625,0.1123046875,-0.000890664174221456,0.014159354281218839,0.0010737068951129913,469.5625,0.67578125,0.91796875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,152,304,2,0.032479286193847656,0.083984375,-0.0005659706657752395,0.011761789761294494,0.0005279295146465302,406.4765625,0.8125,0.94921875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,153,306,2,0.03321504592895508,0.1005859375,-0.00070296844933182,0.012702578263997566,0.0010558217763900757,435.57421875,0.78515625,0.9296875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,154,308,2,0.03567171096801758,0.0810546875,-0.0006445359904319048,0.012778997490386246,0.0008155256509780884,433.31640625,0.64453125,0.93359375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,155,310,2,0.03794574737548828,0.11474609375,-0.0008200542069971561,0.015318715956709639,0.004036344587802887,388.61328125,0.72265625,0.9453125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,156,312,2,0.03599262237548828,0.09814453125,-0.0005026131402701139,0.012483609229093418,0.00135074183344841,395.671875,0.7734375,0.94140625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,157,314,2,0.0321345329284668,0.0712890625,-0.0005939778639003634,0.012208116737383534,0.0007436498999595642,401.5234375,0.734375,0.9375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,158,316,2,0.046573638916015625,0.091796875,-0.0008250435348600149,0.012921096433274215,0.0006733536720275879,408.265625,0.65625,0.953125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,159,318,2,0.03750133514404297,0.05078125,-0.0003506188513711095,0.010720814045271254,0.0005189068615436554,453.73828125,0.6875,0.88671875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,160,320,2,0.03850078582763672,0.05908203125,-0.0002652619732543826,0.011867940348565753,0.0009602196514606476,381.578125,0.671875,0.953125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,161,322,2,0.03371000289916992,0.07666015625,-0.0006441752193495631,0.013436268745863345,0.0015591010451316833,397.78125,0.71484375,0.91796875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,162,324,2,0.03991889953613281,0.10595703125,-0.0007854434661567211,0.016315880457113963,0.0009897314012050629,381.91796875,0.67578125,0.9140625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,163,326,2,0.041544437408447266,0.10986328125,-0.0006069159135222435,0.014678098352305824,0.0018195658922195435,322.078125,0.83203125,0.98046875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,164,328,2,0.038387298583984375,0.0654296875,-0.0005253825802356005,0.012466453415072465,0.0008366294205188751,382.125,0.6640625,0.94921875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,165,330,2,0.03230428695678711,0.07958984375,-0.0006162968929857016,0.010846301721812779,0.0012651532888412476,446.46875,0.796875,0.94921875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,166,332,2,0.039347171783447266,0.064453125,-0.0005286373198032379,0.013574348637121147,0.004359077662229538,352.40625,0.8125,0.9609375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,167,334,2,0.033480167388916016,0.04345703125,-0.00030752283055335283,0.012637784870094038,0.0005368813872337341,322.71875,0.8515625,0.97265625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,168,336,2,0.02985525131225586,0.061279296875,-0.00048493791837245226,0.011602117639995413,0.0008756965398788452,390.55078125,0.7578125,0.96484375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,169,338,2,0.03452491760253906,0.06787109375,-0.0005133930826559663,0.012529268572507135,0.0009073391556739807,345.84375,0.7890625,0.95703125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,170,340,2,0.03632020950317383,0.0927734375,-0.0008444736013188958,0.016728915536077693,0.0029133856296539307,342.9296875,0.73046875,0.9453125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,171,342,2,0.029976844787597656,0.044189453125,-0.0004340697778388858,0.010935201031315955,0.0010627992451190948,361.796875,0.75390625,0.9765625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,172,344,2,0.03597831726074219,0.078125,-0.00046061084140092134,0.015319731859563035,0.0012558326125144958,340.921875,0.81640625,0.94921875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,173,346,2,0.032482147216796875,0.05419921875,-0.00039513339288532734,0.012016829219646752,0.0006684660911560059,336.13671875,0.8359375,0.94140625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,174,348,2,0.03323554992675781,0.078125,-0.0007107342826202512,0.013692367348994594,0.0008890107274055481,389.125,0.80078125,0.9765625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,175,350,2,0.03521156311035156,0.09912109375,-0.000722566619515419,0.01650996237731306,0.0010308213531970978,370.37890625,0.78125,0.95703125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,176,352,2,0.03000640869140625,0.09619140625,-0.0006632634904235601,0.013798419497106806,0.0007124803960323334,365.5390625,0.7890625,0.9453125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,177,354,2,0.02957630157470703,0.04736328125,-0.00030247075483202934,0.010021275153121678,0.00026871636509895325,353.90234375,0.78125,0.98046875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,178,356,2,0.031000137329101562,0.048583984375,-0.0002173491520807147,0.011095730868873943,0.0009316764771938324,351.609375,0.79296875,0.96875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,179,358,2,0.03385782241821289,0.0830078125,-0.0005605284823104739,0.01405737160348508,0.0014772675931453705,284.875,0.703125,0.9765625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,180,360,2,0.033048152923583984,0.072265625,-0.0002834397600963712,0.01427515949762892,0.000890880823135376,376.7109375,0.796875,0.9609375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,181,362,2,0.03262615203857422,0.1015625,-0.0005752481520175934,0.01630294758524542,0.003175102174282074,344.1328125,0.78125,0.98046875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,182,364,2,0.02914142608642578,0.09228515625,-0.0005635088309645653,0.015995467165339505,0.0041499994695186615,330.69140625,0.828125,0.984375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,183,366,2,0.030379772186279297,0.0693359375,-0.0004708272172138095,0.012271241963389912,0.0011734552681446075,351.640625,0.78125,0.95703125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,184,368,2,0.03588151931762695,0.049560546875,-0.0002839603694155812,0.012034854725243349,0.0005638822913169861,339.01171875,0.80859375,0.97265625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,185,370,2,0.036212921142578125,0.09375,-0.000905656605027616,0.016571573323744815,0.002712346613407135,368.41015625,0.7265625,0.953125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,186,372,2,0.0333561897277832,0.09716796875,-0.0009328462183475494,0.01624314203945687,0.001785077154636383,391.81640625,0.6796875,0.93359375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,187,374,2,0.031030654907226562,0.55078125,-0.0003332877531647682,0.013101657479637652,0.000858742743730545,420.9609375,0.73046875,0.94140625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,188,376,2,0.034264564514160156,0.10009765625,-0.0005624345503747463,0.018987082648891374,0.005174335092306137,348.01171875,0.71484375,0.9453125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,189,378,2,0.028705596923828125,0.1005859375,-0.001065826159901917,0.016380611236854747,0.004376374185085297,344.8125,0.7265625,0.98046875
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,190,380,2,0.02872467041015625,0.0673828125,-0.0003312022890895605,0.014241977112760651,0.0012661293148994446,328.21875,0.828125,0.9765625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,191,382,2,0.03143477439880371,0.0849609375,-0.0006630049319937825,0.013986163798108464,0.0025059469044208527,356.52734375,0.66796875,0.95703125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,192,384,2,0.030617713928222656,0.09375,-0.0007578218355774879,0.014735292592376936,0.003801092505455017,352.03125,0.78515625,0.96484375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,193,386,2,0.03400421142578125,0.078125,-0.0007945154793560505,0.01447428977189702,0.0019034259021282196,357.71484375,0.7265625,0.95703125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,194,388,2,0.028704166412353516,0.064453125,-0.0003129707183688879,0.011251219426412717,0.0008258745074272156,401.7578125,0.734375,0.95703125
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,195,390,2,0.02353382110595703,0.083984375,-0.00043514068238437176,0.011678094882881851,0.002333037555217743,340.8828125,0.89453125,0.99609375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,196,392,2,0.024617910385131836,0.0673828125,-0.0005462130066007376,0.013155765708688705,0.0020439475774765015,316.85546875,0.8515625,0.93359375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,197,394,2,0.0329136848449707,0.064453125,-0.00048139295540750027,0.013040854748396669,0.0005938634276390076,380.140625,0.7109375,0.9375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,198,396,2,0.02415180206298828,0.076171875,-0.0005824988475069404,0.012514483220002148,0.0007465332746505737,419.1796875,0.63671875,0.9765625
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,199,398,2,0.02785015106201172,0.095703125,-0.0006335868965834379,0.013295401020513964,0.002106849104166031,396.19140625,0.7109375,0.96484375
GRPO-Clip 0.20/0.20 (e2/tb256),symmetric_clip,grpo_clip,0.2,0.2,200,400,2,0.0329442024230957,0.0908203125,-0.0009855126263573766,0.013797033409900905,0.0013070665299892426,474.78125,0.54296875,0.87109375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,1,2,2,0.6850509643554688,15.0625,-0.11581741069676355,,0.3079080581665039,304.609375,0.015625,0.1796875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,2,4,2,0.32274627685546875,5.625,-0.041766455164179206,,0.378143310546875,65.921875,0.12890625,0.93359375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,3,6,2,0.29297637939453125,1.953125,-0.03316079219803214,,0.12672358751296997,31.98828125,0.1484375,0.95703125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,4,8,2,0.2657585144042969,6.03125,-0.029760027769953012,,0.06496044248342514,84.7421875,0.13671875,0.84375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,5,10,2,0.2416844367980957,1.84375,-0.026839630561880767,,0.09019595384597778,54.7265625,0.1875,0.9140625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,6,12,2,0.28231143951416016,3.09375,-0.036550502525642514,,0.10473743081092834,71.92578125,0.15625,0.875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,7,14,2,0.18157958984375,3.71875,-0.05075461824890226,,0.0666922777891159,62.9140625,0.16015625,0.859375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,8,16,2,0.18379592895507812,1.3671875,-0.008107423782348633,,0.05670519918203354,76.0546875,0.14453125,0.859375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,9,18,2,0.3690681457519531,3.15625,-0.0407502205343917,,0.05882487818598747,106.78515625,0.0859375,0.64453125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,10,20,2,0.20217275619506836,2.234375,-0.02525572234299034,,0.02302275225520134,113.6953125,0.1171875,0.625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,11,22,2,0.2415904998779297,1.890625,-0.01537381880916655,,0.060274481773376465,87.6796875,0.21484375,0.77734375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,12,24,2,0.18807220458984375,2.90625,-0.02525202266406268,,0.04151645302772522,77.30859375,0.1640625,0.75
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,13,26,2,0.16084516048431396,1.6328125,-0.022318753879517317,,0.02646917849779129,88.4296875,0.1640625,0.83203125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,14,28,2,0.18075180053710938,0.99609375,-0.005560972727835178,,0.09512530267238617,70.953125,0.2109375,0.859375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,15,30,2,0.1578664779663086,1.7109375,-0.01096565357875079,,0.03464516997337341,87.234375,0.19140625,0.8515625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,16,32,2,0.15026569366455078,2.34375,-0.01675307296682149,,0.04033029079437256,27.6484375,0.19140625,0.91015625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,17,34,2,0.16716766357421875,13.75,-0.035530939465388656,,0.04484611004590988,84.5234375,0.28125,0.87109375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,18,36,2,0.18915843963623047,1.8828125,-0.011179554159753025,,0.02650737762451172,48.90625,0.3203125,0.921875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,19,38,2,0.21953868865966797,8.5,-0.03367112996056676,,0.03854949399828911,99.90234375,0.1484375,0.82421875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,20,40,2,0.1859760284423828,1.390625,-0.016572298132814467,,0.029201090335845947,80.765625,0.18359375,0.8828125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,21,42,2,0.1653280258178711,1.9375,-0.0076226587407290936,,0.02048410475254059,76.15625,0.15625,0.921875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,22,44,2,0.16461181640625,10.5,-0.03135722817387432,,0.028071150183677673,56.80078125,0.1953125,0.90625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,23,46,2,0.14273929595947266,1.265625,-0.016131155658513308,,0.02996969223022461,35.9296875,0.21875,0.94921875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,24,48,2,0.15792131423950195,0.78125,-0.027632247540168464,,0.04584948718547821,46.2734375,0.24609375,0.91796875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,25,50,2,0.10131072998046875,1.46875,-0.010944702429696918,,0.03351372480392456,27.91796875,0.28515625,0.984375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,26,52,2,0.11151742935180664,1.8828125,-0.01154162862803787,,0.03260856866836548,28.546875,0.2265625,0.98046875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,27,54,2,0.1452951431274414,2.96875,-0.005946763791143894,,0.07523950934410095,39.90625,0.265625,0.9609375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,28,56,2,0.148789644241333,0.80859375,-0.015580895938910544,,0.01667347550392151,37.94140625,0.28515625,0.92578125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,29,58,2,0.15372228622436523,2.515625,-0.022230983478948474,,0.04149675369262695,26.10546875,0.2578125,0.94921875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,30,60,2,0.15885329246520996,1.1171875,-0.009018910699523985,,0.023370787501335144,70.98046875,0.17578125,0.82421875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,31,62,2,0.15298080444335938,1.375,-0.03294906590599567,,0.04343103617429733,57.70703125,0.265625,0.91796875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,32,64,2,0.13898563385009766,1.640625,-0.04502915625926107,,0.04784667491912842,29.234375,0.1171875,0.98046875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,33,66,2,0.12171649932861328,1.375,-0.0097914858488366,,0.04404473304748535,22.16015625,0.39453125,0.9921875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,34,68,2,0.12566661834716797,1.421875,-0.009840289363637567,,0.026651114225387573,35.40234375,0.36328125,0.96484375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,35,70,2,0.13868892192840576,1.7890625,-0.01822549942880869,,0.05860450863838196,30.59765625,0.390625,0.97265625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,36,72,2,0.1335146427154541,0.89453125,-0.0842240599449724,,0.06459510326385498,28.3125,0.23046875,0.953125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,37,74,2,0.1325392723083496,0.7890625,-0.014368443051353097,,0.08658480644226074,24.79296875,0.40625,0.97265625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,38,76,2,0.19413471221923828,0.62109375,-0.011014629038982093,,0.0855872631072998,23.83984375,0.296875,0.984375
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,39,78,2,0.23155498504638672,2.0625,-0.03589138982351869,,0.0808258056640625,23.98828125,0.28125,0.98046875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,40,80,2,0.21879351139068604,6.40625,-0.034461205010302365,,0.04159724712371826,27.97265625,0.296875,0.96875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,41,82,2,0.2667626142501831,49.25,-0.1416622174438089,,0.04372638463973999,24.359375,0.28515625,0.98828125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,42,84,2,0.2611403465270996,18.625,-0.04657641192898154,,0.0675504207611084,24.83984375,0.375,0.98046875
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,43,86,2,0.24596667289733887,2.421875,-0.013978988863527775,,0.030746623873710632,40.36328125,0.2890625,0.9453125
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,44,88,2,0.27116671204566956,4.78125,-0.1368622810114175,,0.046408653259277344,24.51953125,0.26953125,0.94140625
GRPO-No-Clip (e2/tb256),no_clip,grpo_no_clip,0.2,0.2,45,90,2,0.34172916412353516,1.234375,-0.012266517500393093,,0.02672278881072998,39.953125,0.3046875,0.93359375
